"","date","Alsace","Aquitaine","Auvergne","Basse-Normandie","Bourgogne","Bretagne","Centre","Champagne-Ardenne","Franche-Comté","Haute-Normandie","Île-de-France","Languedoc-Roussillon","Limousin","Lorraine","Midi-Pyrénées","Nord-Pas-de-Calais","Pays-de-la-Loire","Picardie","Poitou-Charentes","Provence-Alpes-Côte-dAzur","Rhône-Alpes"
"1",2022-01-02,0,0,0,0,0,0,0,0,0,642.857142857143,0,0,0,0,0,192,0,0,0,0,0
"2",2022-01-09,740.571428571429,82.2857142857143,0,0,0,0,0,1000,0,0,0,0,0,0,61.2857142857143,0,0,833.333333333333,0,0,56.5294117647059
"3",2022-01-16,154.285714285714,0,0,0,0,0,0,690,0,0,2,0,0,0,0,60,117.166666666667,616.666666666667,0,0,0
"4",2022-01-23,0,0,0,0,0,67.6,124.8,0,0,0,0,0,800,0,56.5714285714286,0,0,0,0,0,0
"5",2022-01-30,0,0,256.857142857143,457.142857142857,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"6",2022-02-06,174.857142857143,0,0,342.857142857143,0,0,0,0,0,0,0,0,0,347.428571428571,0,0,0,0,0,0,0
"7",2022-02-13,0,48,0,0,0,0,91.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",2022-02-20,0,0,0,814.285714285714,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",2022-02-27,0,0,0,0,0,0,0,420,0,342.857142857143,0,0,0,0,0,0,0,0,0,27.9411764705882,16.4117647058824
"10",2022-03-06,0,0,0,642.857142857143,0,0,0,0,288,485.714285714286,2,77.1428571428572,0,0,0,0,0,300,0,0,0
"11",2022-03-13,0,0,0,0,0,0,0,0,0,300,0,0,628.571428571429,0,0,0,0,0,235.294117647059,26.4705882352941,0
"12",2022-03-20,0,0,0,0,0,0,86.4,0,0,0,0,0,0,0,0,0,123.333333333333,0,588.235294117647,0,0
"13",2022-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",2022-04-03,0,0,0,0,0,0,0,0,0,0,3,51.4285714285714,0,0,37.7142857142857,0,0,0,0,0,0
"15",2022-04-10,0,0,314.857142857143,0,0,0,86.4,0,567,0,2,0,0,206.285714285714,0,0,0,0,0,0,0
"16",2022-04-17,0,0,0,0,0,0,81.6,400,0,0,0,0,1085.71428571429,0,0,0,0,0,452.941176470588,0,18.2352941176471
"17",2022-04-24,0,0,480.571428571429,1428.57142857143,384.8,0,0,0,0,214.285714285714,0,0,0,238.857142857143,0,0,0,0,300,0,0
"18",2022-05-01,380.571428571429,0,256.857142857143,0,0,57.2,0,0,0,0,0,0,0,0,0,0,0,366.666666666667,0,0,0
"19",2022-05-08,0,0,0,0,244.2,59.8,0,0,0,0,0,0,0,0,47.1428571428571,0,0,691.666666666667,0,22.0588235294118,0
"20",2022-05-15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,96,0,275,0,0,0
"21",2022-05-22,0,0,0,342.857142857143,370,0,168,0,0,0,0,0,0,0,103.714285714286,0,172.666666666667,0,0,0,0
"22",2022-05-29,0,0,281.714285714286,0,0,0,0,0,0,0,5,0,614.285714285714,0,0,64,0,0,0,0,0
"23",2022-06-05,0,41.1428571428571,0,0,0,0,0,740,0,0,2,0,0,141.142857142857,0,160,0,0,500,0,0
"24",2022-06-12,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",2022-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4705882352941
"26",2022-06-26,0,0,0,900,0,0,0,0,0,1428.57142857143,0,0,1428.57142857143,0,0,0,80.1666666666667,0,0,0,20.0588235294118
"27",2022-07-03,195.428571428571,0,0,571.428571428571,0,0,0,0,0,0,2,0,0,0,108.428571428571,0,0,0,0,0,0
"28",2022-07-10,0,0,0,1314.28571428571,0,0,0,0,0,471.428571428571,0,154.285714285714,0,0,0,80,0,258.333333333333,0,0,0
"29",2022-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1176470588235,43.7647058823529
"30",2022-07-24,0,0,0,314.285714285714,532.8,0,0,0,0,0,2,0,0,0,42.4285714285714,96,0,0,0,0,40.1176470588235
"31",2022-07-31,390.857142857143,0,0,0,236.8,0,0,0,0,0,0,56.5714285714286,0,0,0,0,0,0,223.529411764706,0,0
"32",2022-08-07,0,0,0,0,0,54.6,0,0,549,0,4,0,0,0,0,144,0,0,0,0,29.1764705882353
"33",2022-08-14,0,0,0,0,0,0,0,570,0,0,0,0,1171.42857142857,825.142857142857,0,0,0,0,223.529411764706,0,0
"34",2022-08-21,524.571428571429,0,0,0,0,0,148.8,0,0,0,0,0,614.285714285714,0,0,0,0,0,0,0,23.7058823529412
"35",2022-08-28,0,0,0,0,547.6,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0
"36",2022-09-04,0,0,0,0,0,0,0,0,0,0,2,77.1428571428572,0,0,42.4285714285714,76,0,0,0,0,56.5294117647059
"37",2022-09-11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,37.7142857142857,0,98.6666666666667,0,0,0,0
"38",2022-09-18,0,0,0,0,0,0,187.2,750,0,0,0,0,0,456,47.1428571428571,88,98.6666666666667,0,0,0,0
"39",2022-09-25,195.428571428571,0,248.571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,129.5,0,0,36.7647058823529,0
"40",2022-10-02,0,0,0,0,0,0,0,330,0,314.285714285714,0,108,0,0,0,60,0,0,0,0,0
"41",2022-10-09,390.857142857143,0,0,0,0,0,230.4,0,0,0,2,128.571428571429,0,0,0,48,0,0,382.352941176471,25,0
"42",2022-10-16,0,0,0,0,0,0,0,0,0,0,7,0,0,0,47.1428571428571,0,0,0,0,30.8823529411765,18.2352941176471
"43",2022-10-23,0,0,265.142857142857,0,0,0,0,0,0,0,2,185.142857142857,0,0,0,0,0,0,0,0,0
"44",2022-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5882352941176,0
"45",2022-11-06,0,0,0,457.142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",2022-11-13,0,0,430.857142857143,0,0,49.4,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0
"47",2022-11-20,0,0,0,0,0,0,120,0,0,0,0,0,0,0,155.571428571429,0,111,0,0,0,0
"48",2022-11-27,0,0,215.428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",2022-12-04,0,0,422.571428571429,0,0,0,0,0,0,0,0,0,0,0,66,0,456.333333333333,0,0,0,0
